Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2016-02-21 14:53:00,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6107181741796061188,"New article on agile.fi - on a journey into Self-publishing""
""""
""Thank you for Juho Vepsäläinen for sharing his story - I hope all of you find it as inspirational as I did reviewing it. http://agile.fi/survivejs-writing-a-book-in-a-lean-way/","","",MEMBER_NETWORK
2016-02-18 21:41:50,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6106199069712011268,"Blue Arrow Awards - aika nostaa ohjelmistoalan hyvää esille! ""
""""
""Cross-postaus suomen kielellä, jonka laitoin juuri testausaiheiseen ryhmään. Viesti on kuitenkin mitä sopivin kaikille agile-asioista kiinnostuneille! ""
""""
""Ohjelmistotestaus ry:n Facebook-ryhmä on hyvä kokoelma siitä, mitä ohjelmistomaailmasta maallikoille näkyy: virheitä, epäonnistumisia, myöhästymisiä. Mutta mehän tehdään tosi paljon hyvää. Nyt on empiirikkojen (lue: testaus) aika osallistua positiivisen paljastamiseen.""
""""
""Blue Arrow Awards (http://bluearrowawards.com) on suomalaisten ohjelmistotalojen perustaman uuden yhdistyksen palkinto, joka koittaa nostaa asioita esiin pintää syvemmältä. Kategorioita on seitsemän, raadissa on tunnettuja nimiä ja homman teemoituksena on olla ""ohjelmistoalan oscarit"". Osallistumiseen on laitettu 150 euron nimellinen maksu, ja pientä haastetta on tietysti esittelyn kirjoittamisessa siitä miksi oma ehdotus olisi voittaja-ainesta. Osallistuminen 27.3.2016 mennessä. ""
""""
""Testauskentällä kaikkien pitäisi jo tietää, että esim. Kela on ollut tutkivan testauksen edelläkävijä jo vuosikymmeniä, eikä heitä näy uutisissa sähköisen toiminnan laajuudesta huolimatta. Jokainen meistä osaa varmasti nimetä organisaation / porukan, jonka kuuluisi olla ehdolla. Pidetäänhän huolta, että tämäkin empiirinen palaute tulee raportoitua ja osallistutaan! Ottakaa puheeksi omissa ryhmissänne, nyt on tarve saada viestiä jakoon. ""
""""
""Jos osallistuminen tuntuu vaikealta ja haluatte apuja itsenne kehumiseen, Maaret (maaret@iki.fi) auttaa mielellään. ""
""""
""PS: en ole järjestäjä, mutta asiaan tutustuttuani päädyin siihen että tämä on tärkeä juttu (tm). Toivottavasti osaltanne vilkuilette ja teette omat johtopäätöksenne. :)","","",MEMBER_NETWORK
2016-02-06 09:00:30,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1812274-6101656963068805124,"Ohjelmistotestaus ry:n matkustusstipendi""
""""
""Ohjelmistotestaus ry aloittaa maailman muuttamisen uudelta kulmalta. Kun yhdistys (erillinen testausOSY:stä=) perustettiin, yhdeksi toiminnan tarkoituksen toteuttamisen muodoksi asetettiin *tukee suomalaisten asiantuntijoiden esiintymistä kotimaisissa ja kansainvälisissä ohjelmistoalan tapahtumissa*.""
""""
""Taloudelliset seikat ja työnantajan tuen puute konferenssimatkustelussa ovat minulle tuttuja omista kokemuksista. http://visible-quality.blogspot.fi/2016/01/shame-in-not-becoming-speaker.html""
""""
""Siksi yhdistyksemme lähteekin rakentamaan stipendimallia, joka mahdollistaa suomalaisten asiantuntijoiden esiintymistä kotimaisissa ja kansainvälisissä ohjelmistoalan tapahtumissa taloudellisesti (maksaa matkat ja hotellin, sekä sisäänpääsyn muuttaen ison kansainvälisen konferenssin työnantajalle paikallisen ilmaisen hintaiseksi). Olemme valmiita ensimmäiseen kokeiluun, joka tapahtuu yhdistyksen jäsenien piirissä (liity, ei jäsenmaksuja: http://testausyhdistys.us8.list-manage.com/subscribe?u=388de9ebd48e91627f6942e2d&id=c1a0b0a5e8).""
""""
""Esiintymistä on ainakin kahdenlaista: sitä jossa noustaan lavalle ja puhutaan kokemuksista ja sitä että mennään ja ollaan. Molemmissa tapauksissa suomalaista osaamista olisi kiva nähdä enemmänkin! ""
""""
"" Valitsemme kokeilullemme yhden paikan, johon tarkoituksena on lähettää matkakulut korvaten yksi suomalainen, mikä tämän paikan pitäisi olla? Mistä suomalaistestaaja haaveilee, minne on kuitenkin oman firman tukemana vaikea päästä? Listataan koulutuksia ja tapahtumia vuodelta 2016, ja sitten äänestetään.""
""""
""Paikan valinnan jälkeen lienee vuorossa sitten lähtijän valinta. Asia kerrallaan.""
""""
""Keskustelu on jo käynnissä Facebook-ryhmässämme sekä Twitterissä. Avaan sen nyt myös sisaryhteisöön TestausOSY:yn. Osallistu ja vaikuta!","","",MEMBER_NETWORK
2016-01-11 18:31:11,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1812274-6092381946946613249,"European Testing Conference Bucharestissa 11-12.2 - vielä ehtii mukaan!""
""""
""As agile and testing are close to my heart, I took upon myself with a few friends to go about to organize a new international conference: European Testing Conference. The conference looks at testing as we all know it in various roles in an agile sense: feedback is just too important to be left just for testers (yet there's many skills that require depth and focus). We have a great mix of people from testing and software craftsmanship communities, and one reason to get great speakers is that we don't make our speakers pay to speak - yet another cause I feel strongly about. Yet we also leave room for open space discussions for great content to emerge. Every one of our speakers had things we couldn't fit in the agenda, and they too are equal participants in the open space portions with all the participants. ""
""""
""I would like to invite you, my Finnish Testing Community colleagues to join us for the conference in Bucharest, Romania Feb 11-12th. We're currently running a ""come as dev-tester pair  or team"" campaign: https://www.linkedin.com/pulse/european-testing-conference-bring-your-developer-have-adrian-bolboaca?trk=hp-feed-article-title-share ""
""""
""Welcome!    ""
""""
""  --Maaret","","",MEMBER_NETWORK
2016-01-11 18:29:16,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6092381558637944835,"One month to European Testing Conference 2016""
""""
""As agile and testing are close to my heart, I took upon myself with a few friends to go about to organize a new international conference: European Testing Conference. The conference looks at testing as we all know it in various roles in an agile sense: feedback is just too important to be left just for testers. We have a great mix of people from testing and software craftsmanship communities, and one reason to get great speakers is that we don't make our speakers pay to speak - yet another cause I feel strongly about. Yet we also leave room for open space discussions for great content to emerge. Every one of our speakers had things we couldn't fit in the agenda, and they too are equal participants in the open space portions with all the participants. ""
""""
""I would like to invite you, my Agile Finland colleagues to join us for the conference in Bucharest, Romania Feb 11-12th. We're currently running a ""come as dev-tester pair  or team"" campaign: https://www.linkedin.com/pulse/european-testing-conference-bring-your-developer-have-adrian-bolboaca?trk=hp-feed-article-title-share ""
""""
""Welcome!    ""
""""
""  --Maaret","","",MEMBER_NETWORK
2016-01-11 15:36:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6092338206970306560,"Join us in Bucharest in a month for European Testing Conference. I'm so happy to see how the contents turned out and look forward to meeting many friends, new and old there. https://lnkd.in/eN2Aiai","","",MEMBER_NETWORK
2015-11-18 17:31:57,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6072797986281312258,"Test-Driven CSS and place to work on that in Helsinki?""
""""
""As I'm organizing a conference on testing, a submission from Llewellyn Falco included something that peaks my interest but that might not make it to the program. And as usual, not everyone around here in Helsinki will travel to Bucharest in February. I asked Llewellyn to do a session for us on that but it turns out my office premises are fully booked for days of Dec 3rd (Thu) and Dec 1st (Tue) that are the two options. ""
""""
""Could your company host? Would you be interested in taking part and thus host to make it possible to organize? Below is the session description. ""
""""
""TEST-DRIVEN CSS""
""""Let's do some TDD in CSS.""
""""
""We've been learning how to test drive css for responsive website design. This would be a hands on workshop to do this.""
""""
""For this workshop, only CSS knowledge is needed.""
""The format of this workshop (mobbed) will be.""
""1) I give you a css requirement.""
""2) you create test""
""2a) create minimum dom (html)""
""2b) create css""
""3) run test to get captured output  in 3 formats (phone/tablet/computer)""
""4) approve once successful""
""5) repeat""","","",MEMBER_NETWORK
2015-10-20 04:51:44,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6062097636964524032,Kurssillani on vielä tilaa. Tule mukaan syventämään testausosaamistasi:  https://lnkd.in/e6TukA3,http://altom.training/testitapausten-suunnittelu-maaret-pyhajarvi/,"",MEMBER_NETWORK
2015-10-13 05:54:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6059576752806645760,Tule mukaan Testitapausten suunnittelu -kurssilleni 19.-20.11.2015 https://lnkd.in/e6TukA3,http://altom.training/testitapausten-suunnittelu-maaret-pyhajarvi/,"",MEMBER_NETWORK
2015-10-09 16:03:14,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A6058280356635820032,I'm doing a workshop in Test Bash NY in a month with Llewellyn Falco. Join us? https://lnkd.in/eqCZ-A4,"","",MEMBER_NETWORK
2015-10-09 15:17:32,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1812274-6058268855141228544,"Kirjoittelin sosiaalisesta mediasta Ohjelmistotestaus ry:n sivuille""
""""
""http://testausyhdistys.fi/2015/10/sosiaalinen-media-testauksesta-oppimisen-tukena/ ""
""""
""Täällä on hiljaista, mutta asiaa voi muuttaa. Miksi somessa on niin hiljaista suomenkielisen testauksen osalta? Enkö löydä oikeita paikkoja?","","",MEMBER_NETWORK
2015-10-08 13:39:22,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6057881488349806597,"Tech Excellence Coding Dojo Battleship 14.10.2015 17.30 -> Helsinki""
""""
""It's time to practice. In particular, we would love to see people who are training other developers, and take a moment also to address how to learn to facilitate mobs. Llewellyn Falco and Esko Luontola are kind enough to run the session for us.  As usual, it's free. ""
""""
""http://www.meetup.com/Tech-Excellence-Finland/events/225899930/""
""""
""Thanks Nitor for the premises. This event is probably my personal record on how quickly you can organize stuff, having the right people together at the right time.","","",MEMBER_NETWORK
2015-10-03 18:53:34,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6056148896764227584,"Super Early Bird tickets for European Testing Conference 2016""
""""
""Agile and collaboration has brought me into close collaboration with developers as a tester, and I've realized that the different ways we look at testing are complementary. Traveling around testing conferences, we realized there's a hole that shaped our vision: we're creating a conference of all-things-testing that balances the great developers view to testing and the great testers view to testing, and builds a bridge in getting things done together. This conference, European Testing Conference, sees it's first time in Bucharest, Romania in 2nd week of February 2016.""
""""
""We believe in testing early and often (we learned something from Lean Startup -movement), so we're testing the demand before our final go that fixes the advance payments. We want to see that people are with us, that we're not just imagining the need. Join us in Bucharest in 2016 by buying a Super Early Bird Ticket. If our test result is fail, we will give people their money back. If our test result is pass, we're going to rock the world with practical testing contents. More info and link to buy the tickets here: http://europeantestingconference.eu/news/validating-the-need/","","",MEMBER_NETWORK
2015-09-30 06:41:44,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A1812274-6054877228490121218,"Suomenkielistä testausluettavaa""
""""
""Suomenkielistä yhteisöä saattaa huvittaa lukea testausajatuksia kotimaisella kielellä. ""
""Esko Hannulan artikkeli Miten pitäisi testata: http://testausyhdistys.fi/2015/09/miten-pitaisi-testata/""
""""
""Minun satunnainen blogipostaukseni testaajien rekrytoinnista: http://testauskirja.blogspot.fi/2015/09/tiedathan-mita-olet-rekrytoimassa.html?showComment=1443594914286#c4612931291578273843""
""""
""Keskustelu on jo käynnissä Ohjelmistotestaus ry:n facebookissa. https://www.facebook.com/groups/1406534256285868/1634176680188290","","",MEMBER_NETWORK
2015-09-26 14:31:30,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6053544421876658180,"Agile Finland Community Poll 2015 is out!""
""""
""Let us know about your wishes and hopes in how we could together drive forward the Agile Finland community. We asked a year ago, now we ask again. Has anything changed? ""
""""
""http://goo.gl/forms/piR3SNt0gy","","",MEMBER_NETWORK
2015-09-25 19:53:27,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A129984-6053264253073317891,"Looking for location in Tampere on Fri 16.10 15-18""
""""
""Two for the price of one sounds good, and since I'm heading over to Tampere for TGA on Saturday, I was thinking I could spend the Friday afternoon already there on some software fun. Here's my vision: we'll do two sessions of about 20 people side by side, the workshops myself and Llewellyn Falco would have loved to deliver if there were little workshops in TGA program. ""
""""
""I will lead you through a session on Exploratory Testing in a Mob, so you get to learn from your peers and me on how to test an application. ""
""""
""Llewellyn will lead you through a little more advanced techie session on working with Legacy code with two techniques (Slice and Peel), that the participants in Helsinki very much enjoyed (see http://www.meetup.com/Tech-Excellence-Finland/events/223279953/) ""
""""
""Since I'm not from there, I need to ask the local community for hints on who could host two workshops side by side to have some hands-on fun with testing / developing for the local community. The events would naturally be free, and reaching out means trying to avoid the easy route of just paying for premises. I just asked for an offer for commercial premises, so this event is about to happen regardless, so if the topics are of interest, save the date until we get the events out.","","",MEMBER_NETWORK
